iter	Passed	Remaining
740	3116	1089
741	3123	1086
742	3126	1081
743	3129	1076
744	3132	1072
745	3139	1069
746	3143	1064
747	3146	1059
748	3149	1055
749	3155	1051
750	3158	1047
751	3161	1042
752	3164	1038
753	3170	1034
754	3173	1029
755	3176	1025
756	3179	1020
757	3183	1016
758	3188	1012
759	3191	1007
760	3194	1003
761	3197	998
762	3201	994
763	3204	989
764	3207	985
765	3210	980
766	3213	976
767	3218	972
768	3221	967
769	3224	963
770	3227	958
771	3231	954
772	3235	950
773	3238	945
774	3241	941
775	3244	936
776	3250	932
777	3254	928
778	3257	924
779	3260	919
780	3265	915
781	3268	911
782	3271	906
783	3274	902
784	3277	897
785	3281	893
786	3284	889
787	3288	884
788	3291	880
789	3294	875
790	3299	871
791	3302	867
792	3305	862
793	3308	858
794	3313	854
795	3316	849
796	3319	845
797	3322	841
798	3325	836
799	3329	832
800	3333	828
801	3336	823
802	3339	819
803	3346	815
804	3350	811
805	3353	807
806	3356	802
807	3361	798
808	3364	794
809	3367	789
810	3370	785
811	3375	781
812	3379	777
813	3382	772
814	3385	768
815	3388	764
816	3394	760
817	3397	755
818	3400	751
819	3403	747
820	3406	742
821	3412	738
822	3415	734
823	3418	730
824	3421	725
825	3427	721
826	3430	717
827	3433	713
828	3436	708
829	3442	705
830	3463	704
831	3466	699
832	3469	695
833	3473	691
834	3477	687
835	3481	682
836	3485	678
837	3500	676
838	3503	672
839	3508	668
840	3511	663
841	3514	659
842	3518	655
843	3523	651
844	3529	647
845	3532	643
846	3535	638
847	3540	634
848	3544	630
849	3548	626
850	3552	621
851	3562	618
852	3566	614
853	3569	610
854	3664	621
855	3668	617
856	3676	613
857	3680	609
858	3683	604
859	3688	600
860	3692	596
861	3695	591
862	3698	587
863	3721	585
864	3726	581
865	3729	577
866	3732	572
867	3737	568
868	3741	563
869	3744	559
870	3747	554
871	3756	551
872	3759	546
873	3763	542
874	3766	538
875	3770	533
876	3773	529
877	3779	525
878	3782	520
879	3785	516
880	3788	511
881	3793	507
882	3797	503
883	3800	498
884	3803	494
885	3810	490
886	3813	485
887	3816	481
888	3820	476
889	3828	473
890	3832	468
891	3835	464
892	3842	460
893	3845	455
894	3848	451
895	3852	447
896	3862	443
897	3865	439
898	3869	434
899	3875	430
900	3878	426
901	3881	421
902	3884	417
903	3890	413
904	3893	408
905	3896	404
906	3900	399
907	3909	396
908	3912	391
909	3915	387
910	3918	382
911	3921	378
912	3924	374
913	3928	369
914	3931	365
915	3935	360
916	3946	357
917	3951	352
918	3954	348
919	3956	344
920	3958	339
921	3961	335
922	3963	330
923	3969	326
924	3972	322
925	3975	317
926	3978	313
927	3983	309
928	3985	304
929	3988	300
930	3990	295
931	3993	291
932	3995	286
933	4000	282
934	4003	278
935	4006	273
936	4009	269
937	4011	265
938	4015	260
939	4018	256
940	4020	252
941	4024	247
942	4026	243
943	4029	239
944	4033	234
945	4036	230
946	4039	226
947	4041	221
948	4043	217
949	4047	213
950	4050	208
951	4052	204
952	4055	199
953	4057	195
954	4059	191
955	4064	187
956	4067	182
957	4070	178
958	4072	174
959	4074	169
960	4078	165
961	4082	161
962	4084	156
963	4086	152
964	4088	148
965	4091	143
966	4095	139
967	4097	135
968	4100	131
969	4102	126
970	4104	122
971	4107	118
972	4112	114
973	4114	109
974	4116	105
975	4118	101
976	4120	96
977	4122	92
978	4127	88
979	4129	84
980	4131	80
981	4133	75
982	4135	71
983	4137	67
984	4141	63
985	4145	58
986	4147	54
987	4149	50
988	4151	46
989	4153	41
990	4159	37
991	4162	33
992	4163	29
993	4165	25
994	4167	20
995	4169	16
996	4173	12
997	4176	8
998	4178	4
999	4179	0
12
997	4312	8
998	4315	4
999	4317	0
28	13
997	4431	8
998	4438	4
999	4441	0
